gene_id	log2FC	pvalue
ENSG00000173598	1.612945246	4.20E-18
ENSG00000230648	1.61219303	0.000214722
ENSG00000139793	1.607551632	1.68E-13
ENSG00000171497	1.606299998	3.17E-21
ENSG00000137801	1.604303239	2.18E-15
ENSG00000054598	1.604100137	7.73E-08
ENSG00000099251	1.597683604	1.65E-17
ENSG00000090530	1.595786586	6.29E-17
ENSG00000260966	1.593011024	5.80E-08
ENSG00000163806	1.589561753	4.50E-09
ENSG00000203811	1.588947702	1.15E-08
ENSG00000167945	1.585720867	1.85E-05
ENSG00000272077	1.58514519	0.000178337
ENSG00000165312	1.577842077	0.000146852
ENSG00000264107	1.575559044	0.002075075
ENSG00000135046	1.575545161	4.88E-17
ENSG00000201654	1.573270281	0.00228898
ENSG00000269743	1.572433821	9.32E-13
ENSG00000107968	1.564976196	9.99E-06
ENSG00000175183	1.564542477	2.17E-14
ENSG00000184557	1.562931412	1.39E-09
ENSG00000183569	1.562632797	0.000565774
ENSG00000267345	1.560582048	0.000205489
ENSG00000178695	1.557991537	0.000632821
ENSG00000149273	1.55707556	1.34E-19
ENSG00000182109	1.550115232	9.32E-05
ENSG00000089163	1.549283053	0.00094695
ENSG00000115194	1.549149579	0.000197299
ENSG00000177144	1.54811739	0.0002416
ENSG00000271121	1.54811739	0.0002416
ENSG00000251201	1.543682935	1.60E-16
ENSG00000145555	1.541953559	4.50E-23
ENSG00000148634	1.541648703	3.03E-21
ENSG00000144339	1.536963986	1.47E-24
ENSG00000156381	1.536170796	3.27E-05
ENSG00000259826	1.534559037	0.000798055
ENSG00000234773	1.532511723	1.30E-08
ENSG00000179981	1.530650334	1.90E-10
ENSG00000255769	1.530595793	6.51E-12
ENSG00000134748	1.530590651	1.08E-18
ENSG00000225151	1.52310255	8.79E-12
ENSG00000229212	1.518198623	1.17E-11
ENSG00000117114	1.518076249	1.94E-12
ENSG00000090266	1.517878025	1.25E-08
ENSG00000108107	1.510883666	4.87E-07
ENSG00000224358	1.510463001	1.03E-07
ENSG00000085871	1.508340203	2.14E-12
ENSG00000253716	1.500459106	2.01E-07
ENSG00000169083	1.499465868	4.16E-10
ENSG00000041988	1.499146905	5.65E-12
ENSG00000226002	1.499143369	0.001218368
ENSG00000150551	1.499143207	9.33E-09
ENSG00000124786	1.496907826	1.97E-13
ENSG00000005243	1.496047122	0.001842872
ENSG00000198945	1.495861103	0.000919847
ENSG00000006459	1.495633873	7.78E-09
ENSG00000171451	1.494947935	2.18E-15
ENSG00000059728	1.494030115	1.09E-13
ENSG00000229043	1.492890124	0.00150506
ENSG00000154727	1.48908345	3.67E-16
ENSG00000140941	1.486795301	4.16E-12
ENSG00000186352	1.486315941	0.000197711
ENSG00000102385	1.485487812	0.000630736
ENSG00000257557	1.483392258	8.55E-06
ENSG00000242802	1.480884993	1.50E-07
ENSG00000250748	1.479087865	3.20E-05
ENSG00000164603	1.478188271	1.06E-13
ENSG00000267416	1.473045878	1.70E-05
ENSG00000241170	1.468746719	0.000119637
ENSG00000260806	1.468106468	0.001814871
ENSG00000100600	1.46696529	1.56E-13
ENSG00000136997	1.464233702	0.001913464
ENSG00000073803	1.462826747	3.38E-13
ENSG00000113407	1.462554256	7.21E-15
ENSG00000144445	1.461031967	3.45E-12
ENSG00000114988	1.46041751	8.81E-20
ENSG00000165416	1.455997806	4.11E-18
ENSG00000135116	1.453641808	1.36E-06
ENSG00000112320	1.451196365	1.46E-12
ENSG00000122420	1.43932257	4.72E-12
ENSG00000172339	1.435459239	3.21E-10
ENSG00000136869	1.434550646	3.81E-08
ENSG00000133401	1.428615127	4.76E-24
ENSG00000100461	1.427890859	7.57E-12
ENSG00000235904	1.425727762	3.66E-05
ENSG00000233016	1.425411353	1.19E-12
ENSG00000175170	1.423321486	0.002497505
ENSG00000179743	1.421361519	3.38E-07
ENSG00000121903	1.418995159	2.56E-11
ENSG00000175894	1.416282631	0.000643831
ENSG00000062194	1.414134226	2.86E-20
ENSG00000157693	1.413575244	7.57E-05
ENSG00000255559	1.413403786	7.67E-06
ENSG00000125551	1.4100791	2.74E-05
ENSG00000268412	1.409849028	0.000179897
ENSG00000185808	1.405293285	1.64E-08
ENSG00000240935	1.405206607	0.001098503
ENSG00000120149	1.405042234	1.44E-07
ENSG00000181788	1.402681246	4.60E-16
ENSG00000087460	1.402496657	9.31E-20
ENSG00000151148	1.402176939	4.01E-10
ENSG00000235884	1.397499846	0.002370561
ENSG00000227398	1.393393784	1.43E-09
ENSG00000203711	1.392839145	0.00184185
ENSG00000165490	1.391795378	3.33E-15
ENSG00000015475	1.391135111	2.71E-10
ENSG00000176700	1.389232541	6.59E-10
ENSG00000116285	1.385623165	1.18E-09
ENSG00000173334	1.384836253	9.77E-09
ENSG00000263766	1.384703938	2.27E-05
ENSG00000071575	1.383907643	0.001452068
ENSG00000259802	1.383839199	0.00010963
ENSG00000183281	1.376737826	1.88E-06
ENSG00000230630	1.376474339	0.000291844
ENSG00000140534	1.376031296	2.20E-15
ENSG00000166086	1.375945927	1.18E-16
ENSG00000131016	1.375834699	5.38E-08
ENSG00000131931	1.371139509	2.97E-05
ENSG00000233654	1.366872537	0.000347948
ENSG00000139318	1.365731739	3.97E-07
ENSG00000283674	1.364337558	3.73E-09
ENSG00000171867	1.363627176	8.02E-14
ENSG00000170234	1.363256928	2.45E-15
ENSG00000071994	1.362048014	5.76E-09
ENSG00000109738	1.359727874	1.95E-14
ENSG00000184304	1.355971831	1.85E-18
ENSG00000049130	1.355245704	7.35E-09
ENSG00000156103	1.353644637	1.09E-19
ENSG00000116260	1.352785523	3.75E-16
ENSG00000273590	1.351053016	0.000136475
ENSG00000279516	1.346223112	6.44E-06
ENSG00000260773	1.345370639	1.73E-05
ENSG00000189298	1.344282961	2.90E-08
ENSG00000111859	1.343973589	2.31E-08
ENSG00000115998	1.343449859	8.28E-12
ENSG00000236723	1.343084424	0.00215558
ENSG00000261098	1.341171193	3.82E-05
ENSG00000202474	1.340071824	6.45E-06
ENSG00000145545	1.335977485	5.12E-14
ENSG00000053770	1.334999538	3.64E-11
ENSG00000125430	1.328626053	2.58E-13
ENSG00000101057	1.328189324	6.20E-16
ENSG00000119669	1.325534582	1.47E-08
ENSG00000248278	1.324606056	1.03E-09
ENSG00000168209	1.322315203	2.49E-05
ENSG00000111275	1.322022632	3.81E-08
ENSG00000181029	1.321664574	0.00011771
ENSG00000106591	1.321225432	0.000869563
ENSG00000006118	1.320963483	1.15E-05
ENSG00000184486	1.318728213	2.40E-06
ENSG00000234456	1.314680248	6.57E-10
ENSG00000102144	1.313586085	2.80E-16
ENSG00000187091	1.31015258	1.71E-08
ENSG00000189067	1.308719831	1.74E-12
ENSG00000158006	1.308242384	1.77E-07
ENSG00000140450	1.30791576	0.000974481
ENSG00000124217	1.30751628	3.37E-07
ENSG00000139233	1.307352281	1.97E-09
ENSG00000165072	1.301678032	1.91E-13
ENSG00000170027	1.297834694	1.40E-16
ENSG00000277693	1.297297916	3.82E-14
ENSG00000170919	1.295111311	5.22E-07
ENSG00000066422	1.294145326	1.04E-12
ENSG00000144736	1.293156875	3.81E-13
ENSG00000271394	1.292524	0.000469092
ENSG00000134363	1.29105782	6.19E-08
ENSG00000189190	1.289739636	4.18E-07
ENSG00000175928	1.289364433	6.72E-07
ENSG00000075089	1.288620777	1.11E-08
ENSG00000259172	1.286602267	0.001295123
ENSG00000154124	1.284906068	2.22E-15
ENSG00000114503	1.284075186	3.56E-09
ENSG00000102287	1.283709815	1.61E-07
ENSG00000134508	1.281753157	9.58E-13
ENSG00000226121	1.279882334	1.93E-06
ENSG00000184678	1.278286366	0.002036805
ENSG00000172428	1.273652497	3.94E-08
ENSG00000267169	1.271622709	1.43E-06
ENSG00000152242	1.266265673	8.38E-16
ENSG00000224635	1.266169165	1.07E-05
ENSG00000151552	1.265771088	5.98E-07
ENSG00000253704	1.263988442	0.00010713
ENSG00000255135	1.261731534	1.44E-08
ENSG00000168303	1.260708242	6.01E-09
ENSG00000136816	1.260500615	2.76E-10
ENSG00000140319	1.255454265	7.28E-09
ENSG00000184677	1.249327005	2.96E-12
ENSG00000172943	1.24842602	1.75E-14
ENSG00000175155	1.246653271	1.45E-06
ENSG00000106636	1.243167503	9.51E-13
ENSG00000087074	1.242198619	1.15E-06
ENSG00000162642	1.241286787	3.17E-11
ENSG00000137872	1.240759698	1.30E-05
ENSG00000232828	1.235926332	0.001191132
ENSG00000273329	1.235809215	3.60E-08
ENSG00000235609	1.235390905	3.47E-06
ENSG00000135604	1.23189499	3.37E-08
ENSG00000138166	1.231073845	2.52E-07
ENSG00000143036	1.228831356	4.38E-05
ENSG00000173276	1.227326794	1.05E-12
ENSG00000248489	1.225122299	0.000769234
ENSG00000144749	1.223831208	6.39E-11
ENSG00000162623	1.217353219	2.73E-10
ENSG00000164620	1.216926134	1.13E-05
ENSG00000105993	1.21477897	3.21E-13
ENSG00000130529	1.211973378	5.05E-05
ENSG00000162745	1.210177079	6.26E-05
ENSG00000059378	1.209099778	0.00013628
ENSG00000069431	1.208986217	1.07E-07
ENSG00000170619	1.208265355	1.20E-10
ENSG00000170365	1.207440879	3.47E-11
ENSG00000168026	1.206099794	0.000596833
ENSG00000055044	1.204556524	8.08E-15
ENSG00000104679	1.20194668	2.11E-10
ENSG00000146267	1.201220916	1.28E-07
ENSG00000131153	1.199435685	4.63E-08
ENSG00000086619	1.198878086	5.07E-06
ENSG00000225138	1.19684482	0.001080198
ENSG00000121039	1.196507111	4.57E-12
ENSG00000136367	1.19640298	0.00030715
ENSG00000229852	1.195721647	2.79E-07
ENSG00000170162	1.192337512	0.000152723
ENSG00000248008	1.19169685	0.000532168
ENSG00000132635	1.191013931	6.44E-07
ENSG00000116096	1.189181168	0.000160338
ENSG00000259891	1.185534726	0.002071176
ENSG00000140015	1.184936452	3.17E-05
ENSG00000112183	1.184557683	1.34E-06
ENSG00000156804	1.180816516	6.59E-06
ENSG00000187742	1.178589154	3.24E-07
ENSG00000176261	1.178391634	1.81E-10
ENSG00000145242	1.178121168	5.10E-05
ENSG00000213903	1.167911799	0.000937928
ENSG00000260329	1.166470042	0.001630115
ENSG00000146733	1.160555121	2.27E-06
ENSG00000143819	1.159202039	1.53E-06
ENSG00000170903	1.158844516	4.70E-12
ENSG00000166295	1.154681431	4.43E-07
ENSG00000168994	1.151136696	5.05E-15
ENSG00000272263	1.149808322	0.000370395
ENSG00000280145	1.148151695	2.76E-08
ENSG00000070882	1.148111318	7.22E-12
ENSG00000260236	1.147857723	0.000118017
ENSG00000239335	1.146104588	5.63E-05
ENSG00000107789	1.14502623	2.83E-08
ENSG00000075413	1.143083985	7.91E-14
ENSG00000129255	1.142779488	0.000646906
ENSG00000141582	1.141212476	2.64E-07
ENSG00000277142	1.140937521	0.000763684
ENSG00000134684	1.140026677	3.06E-06
ENSG00000129028	1.137877607	3.15E-05
ENSG00000213741	1.137483122	1.81E-13
ENSG00000173113	1.136704385	1.72E-06
ENSG00000081026	1.135306646	4.42E-10
ENSG00000157110	1.132772235	6.95E-14
ENSG00000143786	1.130903871	6.77E-05
ENSG00000171889	1.128737495	4.33E-05
ENSG00000172922	1.126317464	2.79E-08
ENSG00000145390	1.124571365	4.89E-10
ENSG00000183496	1.122256731	0.000855469
ENSG00000156467	1.120227629	8.31E-06
ENSG00000163644	1.119942744	6.06E-05
ENSG00000127993	1.113134324	1.14E-08
ENSG00000153094	1.112246693	3.13E-07
ENSG00000144034	1.110099878	1.71E-07
ENSG00000165055	1.10868968	2.25E-09
ENSG00000138678	1.103368738	0.001301042
ENSG00000164347	1.098557043	1.96E-14
ENSG00000153487	1.096979514	2.13E-06
ENSG00000092964	1.096102642	2.71E-13
ENSG00000196455	1.093978458	1.20E-10
ENSG00000115239	1.09307526	0.000139549
ENSG00000121454	1.090769659	1.97E-07
ENSG00000164296	1.08844059	2.50E-05
ENSG00000258704	1.088052046	0.001870922
ENSG00000126368	1.086286309	0.000823364
ENSG00000196083	1.085371727	3.41E-09
ENSG00000137166	1.083751721	1.29E-09
ENSG00000163803	1.08334883	0.001719081
ENSG00000198369	1.081312886	1.73E-10
ENSG00000074527	1.079238659	5.21E-06
ENSG00000148841	1.076907636	1.99E-06
ENSG00000251493	1.076517288	3.01E-06
ENSG00000078401	1.074611448	0.000945375
ENSG00000235530	1.072259051	7.85E-05
ENSG00000186318	1.071474117	2.54E-05
ENSG00000174151	1.071150642	0.000156222
ENSG00000165113	1.070789155	2.10E-06
ENSG00000189223	1.070206718	6.90E-06
ENSG00000011198	1.067194428	1.32E-08
ENSG00000092203	1.064303411	4.98E-11
ENSG00000204271	1.064296016	0.002225676
ENSG00000112414	1.063842608	3.22E-12
ENSG00000111057	1.062291082	6.72E-06
ENSG00000120742	1.060866916	5.33E-08
ENSG00000119041	1.060792622	6.43E-10
ENSG00000163874	1.060393401	4.03E-08
ENSG00000174405	1.059572948	2.16E-05
ENSG00000130772	1.057813708	1.48E-05
ENSG00000119139	1.055134278	3.69E-09
ENSG00000178409	1.052376053	0.000339495
ENSG00000065526	1.051092392	7.96E-10
ENSG00000155096	1.049504749	1.07E-12
ENSG00000198960	1.048986317	5.01E-05
ENSG00000082438	1.048002415	4.54E-10
ENSG00000259330	1.045071803	0.000597128
ENSG00000250317	1.042495955	1.65E-08
ENSG00000176222	1.041318963	0.000376479
ENSG00000165030	1.036473377	0.000655428
ENSG00000088986	1.036274283	1.41E-07
ENSG00000106025	1.035534741	0.001178606
ENSG00000113070	1.030169552	4.46E-10
ENSG00000110768	1.02914737	1.46E-09
ENSG00000089060	1.028664889	1.01E-06
ENSG00000180626	1.028568576	0.000387026
ENSG00000146376	1.0283485	1.77E-07
ENSG00000170606	1.026410173	3.38E-10
ENSG00000172216	1.026393882	0.000326593
ENSG00000124228	1.024283797	7.37E-10
ENSG00000133112	1.022940672	2.63E-10
ENSG00000167272	1.021753444	3.05E-05
ENSG00000187626	1.016126899	1.76E-05
ENSG00000167034	1.013079904	0.000143824
ENSG00000074201	1.011188209	2.73E-05
ENSG00000138621	1.009698513	0.001521751
ENSG00000196118	1.008183938	0.002449356
ENSG00000198060	1.005574936	1.80E-08
ENSG00000168003	1.003693858	1.55E-09
ENSG00000176994	1.002692172	2.30E-06
ENSG00000263513	1.001938111	1.11E-07
ENSG00000182185	-1.000350718	1.54E-09
ENSG00000197930	-1.000520211	9.56E-06
ENSG00000213949	-1.001018763	0.000457608
ENSG00000132436	-1.001074451	0.000117565
ENSG00000112787	-1.003526425	4.72E-06
ENSG00000072501	-1.003575709	6.68E-08
ENSG00000153130	-1.004034825	1.59E-06
ENSG00000134452	-1.004249419	2.80E-05
ENSG00000136052	-1.004441972	2.47E-09
ENSG00000162522	-1.005919166	4.86E-05
ENSG00000197958	-1.007569518	3.01E-05
ENSG00000084731	-1.007831086	0.000619331
ENSG00000085719	-1.010723636	1.52E-06
ENSG00000183605	-1.012415983	0.000435729
ENSG00000127445	-1.013211463	1.43E-06
ENSG00000198455	-1.013895415	0.001747945
ENSG00000107443	-1.014727724	1.37E-07
ENSG00000170779	-1.016677784	3.67E-10
ENSG00000136720	-1.017597814	7.43E-06
ENSG00000133612	-1.018070493	1.87E-05
ENSG00000182481	-1.018232569	1.77E-07
ENSG00000131374	-1.01833385	1.10E-09
ENSG00000196636	-1.018790847	1.32E-06
ENSG00000065243	-1.01921822	1.32E-08
ENSG00000197360	-1.020055416	9.63E-05
ENSG00000146414	-1.022324095	7.99E-09
ENSG00000156172	-1.022647546	0.002356994
ENSG00000183570	-1.022792544	1.40E-06
ENSG00000153767	-1.023807827	1.22E-06
ENSG00000152359	-1.023823379	5.62E-07
ENSG00000145526	-1.02394045	9.77E-08
ENSG00000154162	-1.024312727	3.10E-09
ENSG00000174373	-1.024444964	8.38E-09
ENSG00000129195	-1.024481827	0.00085239
ENSG00000105778	-1.024516545	3.41E-10
ENSG00000117676	-1.025886237	0.000299388
ENSG00000275405	-1.026238763	3.43E-05
ENSG00000100441	-1.026496209	3.28E-05
ENSG00000157500	-1.026879146	2.20E-08
ENSG00000122642	-1.027503879	0.000109868
ENSG00000153930	-1.029239443	0.000613592
ENSG00000138801	-1.029628269	2.56E-05
ENSG00000184226	-1.029922616	0.000457724
ENSG00000103642	-1.030925398	4.20E-05
ENSG00000124177	-1.03119258	5.47E-06
ENSG00000079691	-1.031514103	1.30E-05
ENSG00000278637	-1.031822485	0.000429614
ENSG00000163814	-1.032171571	1.27E-05
ENSG00000055163	-1.032351217	6.22E-07
ENSG00000225830	-1.032379611	2.06E-08
ENSG00000154914	-1.034254474	1.69E-05
ENSG00000114279	-1.035492676	2.22E-07
ENSG00000126822	-1.035832759	4.98E-05
ENSG00000185420	-1.035941498	2.47E-09
ENSG00000151422	-1.036392621	3.98E-11
ENSG00000073584	-1.038641207	0.000116542
ENSG00000170776	-1.040671283	1.43E-08
ENSG00000197603	-1.040904776	2.92E-09
ENSG00000053747	-1.043615339	1.24E-06
ENSG00000159917	-1.043951887	0.001079808
ENSG00000047188	-1.044027952	6.31E-11
ENSG00000161904	-1.044270508	7.98E-06
ENSG00000121297	-1.045489159	2.65E-06
ENSG00000187240	-1.04586907	5.71E-08
ENSG00000144455	-1.046881286	6.86E-11
ENSG00000181019	-1.047390911	1.61E-05
ENSG00000113448	-1.047650063	1.03E-08
ENSG00000145335	-1.04830673	2.54E-05
ENSG00000144645	-1.049073005	2.24E-12
ENSG00000170088	-1.049078341	1.42E-09
ENSG00000204406	-1.053402787	1.07E-06
ENSG00000113578	-1.054944661	0.000109588
ENSG00000084774	-1.056867133	9.06E-06
ENSG00000020256	-1.058118252	9.51E-07
ENSG00000282924	-1.058636265	0.002208614
ENSG00000089091	-1.058859494	1.75E-05
ENSG00000048392	-1.059806179	3.38E-07
ENSG00000079308	-1.060666607	4.14E-06
ENSG00000178904	-1.060718215	1.09E-09
ENSG00000136936	-1.061729762	5.68E-07
ENSG00000137547	-1.062386723	5.37E-08
ENSG00000152749	-1.063069538	1.33E-07
ENSG00000131269	-1.063832361	1.82E-08
ENSG00000130414	-1.063902136	0.001391984
ENSG00000181744	-1.064540825	2.30E-05
ENSG00000134532	-1.065206442	0.002259873
ENSG00000135905	-1.0654545	1.94E-12
ENSG00000184203	-1.066077073	1.29E-07
ENSG00000140848	-1.066808661	7.14E-06
ENSG00000167863	-1.067500168	1.76E-06
ENSG00000171608	-1.068080664	4.08E-09
ENSG00000196912	-1.0682609	1.40E-06
ENSG00000067113	-1.068461519	4.57E-09
ENSG00000238083	-1.071258615	4.34E-10
ENSG00000008083	-1.073388486	1.55E-08
ENSG00000186376	-1.077584731	0.000139607
ENSG00000095951	-1.077949455	1.35E-08
ENSG00000155008	-1.080475715	3.65E-08
ENSG00000144560	-1.080748825	5.72E-11
ENSG00000155592	-1.081068348	8.04E-06
ENSG00000136830	-1.081464083	1.12E-08
ENSG00000162669	-1.081678865	0.000353629
ENSG00000124783	-1.082129721	1.06E-10
ENSG00000021355	-1.082628345	0.00093597
ENSG00000105953	-1.084562658	3.11E-09
ENSG00000175029	-1.084991806	1.07E-09
ENSG00000164687	-1.085481945	0.000116469
ENSG00000236393	-1.086011107	0.000432733
ENSG00000158528	-1.08614813	3.18E-09
ENSG00000100320	-1.087185451	1.24E-09
ENSG00000175471	-1.08783352	7.38E-07
ENSG00000038427	-1.088604984	3.84E-08
ENSG00000012232	-1.088630885	3.56E-11
ENSG00000138639	-1.088753345	2.13E-07
ENSG00000138430	-1.088820825	4.04E-15
ENSG00000198015	-1.089056088	2.80E-08
ENSG00000164930	-1.090966811	3.47E-08
ENSG00000170275	-1.091695278	3.72E-11
ENSG00000130224	-1.092080208	7.49E-06
ENSG00000176681	-1.092586026	4.69E-10
ENSG00000148154	-1.093016829	2.38E-07
ENSG00000253250	-1.093234427	0.000727142
ENSG00000128335	-1.093452505	0.000900754
ENSG00000249853	-1.094344684	0.000225829
ENSG00000117691	-1.094375727	1.56E-06
ENSG00000169855	-1.095757649	3.70E-08
ENSG00000148175	-1.096748632	9.46E-09
ENSG00000224020	-1.099796438	1.99E-06
ENSG00000148842	-1.10010706	3.64E-06
ENSG00000154736	-1.10021529	1.38E-05
ENSG00000182287	-1.100783312	1.50E-05
ENSG00000123106	-1.100933332	8.98E-14
ENSG00000222041	-1.104536205	7.76E-09
ENSG00000056097	-1.104538553	1.03E-11
ENSG00000132846	-1.104766867	2.73E-05
ENSG00000275832	-1.106368225	5.62E-11
ENSG00000048471	-1.107081529	9.69E-09
ENSG00000119969	-1.10725785	3.27E-12
ENSG00000139304	-1.107305541	0.0013251
ENSG00000122417	-1.107405913	1.28E-05
ENSG00000184903	-1.108358006	3.76E-06
ENSG00000174442	-1.108522326	3.25E-10
ENSG00000122778	-1.109896612	1.47E-10
ENSG00000124813	-1.112196404	1.17E-08
ENSG00000175395	-1.113049171	0.001256683
ENSG00000131788	-1.113745749	4.83E-05
ENSG00000124243	-1.115491354	8.44E-08
ENSG00000186908	-1.116282117	1.14E-10
ENSG00000160062	-1.117550766	0.002184849
ENSG00000008710	-1.11807418	0.000159957
ENSG00000138685	-1.118131519	1.53E-10
ENSG00000124788	-1.118915784	8.04E-09
ENSG00000106617	-1.120278772	6.18E-12
ENSG00000176422	-1.121104243	0.000842674
ENSG00000170522	-1.121156934	1.49E-11
ENSG00000115368	-1.122661879	2.21E-12
ENSG00000115652	-1.124719624	2.40E-10
ENSG00000204514	-1.1257872	8.07E-07
ENSG00000170871	-1.127087987	3.11E-14
ENSG00000145147	-1.127339306	2.15E-13
ENSG00000259295	-1.130947142	0.000299575
ENSG00000204685	-1.131995345	1.85E-06
ENSG00000159388	-1.132353566	0.000568634
ENSG00000104313	-1.132607684	8.59E-07
ENSG00000124570	-1.134149957	4.36E-06
ENSG00000136237	-1.134223329	0.000930181
ENSG00000224905	-1.134460985	3.04E-07
ENSG00000168291	-1.134919045	2.19E-07
ENSG00000128908	-1.134991956	8.63E-13
ENSG00000262919	-1.135044035	3.42E-05
ENSG00000106948	-1.135444636	0.002183608
ENSG00000105866	-1.135447378	8.52E-10
ENSG00000117228	-1.135705977	0.000549654
ENSG00000182534	-1.138508681	7.88E-12
ENSG00000224186	-1.13872803	2.95E-05
ENSG00000112679	-1.138729184	9.70E-07
ENSG00000123240	-1.142238459	5.18E-07
ENSG00000165449	-1.142911654	6.17E-05
ENSG00000105662	-1.143400438	1.69E-05
ENSG00000102699	-1.145715133	7.57E-11
ENSG00000214113	-1.145832752	2.78E-10
ENSG00000174099	-1.146310153	4.86E-09
ENSG00000163655	-1.148476303	2.32E-11
ENSG00000276644	-1.152065712	1.82E-05
ENSG00000114098	-1.153174651	4.42E-11
ENSG00000198919	-1.153866974	3.40E-07
ENSG00000175305	-1.155132605	1.99E-08
ENSG00000106804	-1.157490271	0.000363039
ENSG00000121211	-1.158157041	2.35E-07
ENSG00000164253	-1.159124816	4.08E-11
ENSG00000164989	-1.159687112	4.66E-08
ENSG00000167522	-1.160111145	2.24E-12
ENSG00000178966	-1.160607677	1.14E-09
ENSG00000100376	-1.160681515	7.09E-07
ENSG00000172888	-1.16363481	0.00168944
ENSG00000145781	-1.165386564	2.00E-09
ENSG00000166130	-1.166259422	1.67E-06
ENSG00000169607	-1.16769585	1.03E-12
ENSG00000171044	-1.16770094	3.51E-07
ENSG00000100934	-1.170162619	9.26E-10
ENSG00000065534	-1.170288637	1.24E-12
ENSG00000077684	-1.171602925	4.41E-12
ENSG00000151150	-1.172985061	3.65E-09
ENSG00000171970	-1.173524603	1.47E-06
ENSG00000115295	-1.17428653	2.26E-08
ENSG00000114982	-1.175394247	3.48E-12
ENSG00000131089	-1.175632929	9.96E-12
ENSG00000231584	-1.175749437	1.09E-06
ENSG00000184828	-1.176557963	0.001968464
ENSG00000162946	-1.177826057	5.95E-09
ENSG00000132478	-1.178763813	2.07E-06
ENSG00000139624	-1.181243059	1.34E-08
ENSG00000164236	-1.181496738	3.62E-10
ENSG00000189180	-1.182088578	4.87E-09
ENSG00000139625	-1.182521636	1.96E-05
ENSG00000197555	-1.182646269	9.77E-13
ENSG00000122705	-1.18283022	9.43E-09
ENSG00000187147	-1.183280404	1.09E-13
ENSG00000137124	-1.184327682	1.20E-07
ENSG00000153237	-1.184794597	2.09E-07
ENSG00000114423	-1.186798888	4.89E-07
ENSG00000115520	-1.188242671	3.27E-10
ENSG00000145362	-1.188429602	5.42E-06
ENSG00000025796	-1.189932692	3.23E-10
ENSG00000198756	-1.192318669	6.46E-10
ENSG00000100605	-1.197297345	1.77E-07
